
 LIST ALL SELECTED NODES.   DSYS=      0

   NODE        X                   Y                   Z
      106    1.84572594216        -4.11028856830         0.00000000000     
      107    1.45021324027        -3.88193920339         0.00000000000     
      108    1.05470053838        -3.65358983849         0.00000000000     
      109   0.659187836487        -3.42524047358         0.00000000000     
      110   0.263675134595        -3.19689110868         0.00000000000     
      111  -0.131837567297        -2.96854174377         0.00000000000     
      112  -0.527350269190        -2.74019237886         0.00000000000     
      113  -0.922862971082        -2.51184301396         0.00000000000     
      114   -1.31837567297        -2.28349364905         0.00000000000     
      115   -1.71388837487        -2.05514428415         0.00000000000     
      116   -2.10940107676        -1.82679491924         0.00000000000     
      117   -2.50491377865        -1.59844555434         0.00000000000     
      118   -2.90042648054        -1.37009618943         0.00000000000     
      119   -3.29593918244        -1.14174682453         0.00000000000     
      120   -3.69145188433       -0.913397459622         0.00000000000     
      121   -4.08696458622       -0.685048094716         0.00000000000     
      122   -4.48247728811       -0.456698729811         0.00000000000     
      123   -4.87798999000       -0.228349364905         0.00000000000     
      124    2.88675134595        -4.50000000000         0.00000000000     
      125    2.88675134595        -4.00000000000         0.00000000000     
      126    2.88675134595        -3.50000000000         0.00000000000     
      127    2.88675134595        -3.00000000000         0.00000000000     
      128    2.88675134595        -2.50000000000         0.00000000000     
      129    2.88675134595        -2.00000000000         0.00000000000     
      130    2.88675134595        -1.50000000000         0.00000000000     
      131    2.88675134595        -1.00000000000         0.00000000000     
      132    2.88675134595       -0.500000000000         0.00000000000     
      133    2.88675134595       -0.999200722163E-015    0.00000000000     
      134    2.88675134595        0.500000000000         0.00000000000     
      135    2.88675134595         1.00000000000         0.00000000000     
      136    2.88675134595         1.50000000000         0.00000000000     
      137    2.88675134595         2.00000000000         0.00000000000     
      138    2.88675134595         2.50000000000         0.00000000000     
      139    2.88675134595         3.00000000000         0.00000000000     
      140    2.88675134595         3.50000000000         0.00000000000     
      141    2.88675134595         4.00000000000         0.00000000000     
      142    2.88675134595         4.50000000000         0.00000000000     
      143    2.38675134595         3.72057713659         0.00000000000     
      144    2.38675134595         3.30717967697         0.00000000000     
      145    2.38675134595         2.89378221735         0.00000000000     
      146    2.38675134595         2.48038475773         0.00000000000     
      147    2.38675134595         2.06698729811         0.00000000000     
      148    2.38675134595         1.65358983849         0.00000000000     
      149    2.38675134595         1.24019237886         0.00000000000     
      150    2.38675134595        0.826794919243         0.00000000000     
      151    2.38675134595        0.413397459622         0.00000000000     
      152    2.38675134595        0.903052587843E-015    0.00000000000     
      153    2.38675134595       -0.413397459622         0.00000000000     
      154    2.38675134595       -0.826794919243         0.00000000000     
      155    2.38675134595        -1.24019237886         0.00000000000     
      156    2.38675134595        -1.65358983849         0.00000000000     
      157    2.38675134595        -2.06698729811         0.00000000000     
      158    2.38675134595        -2.48038475773         0.00000000000     
      159    2.38675134595        -2.89378221735         0.00000000000     
      160    2.38675134595        -3.30717967697         0.00000000000     
      161    2.38675134595        -3.72057713659         0.00000000000     
      162    2.63675134595        -4.11028856830         0.00000000000     
      163    2.63675134595        -3.65358983849         0.00000000000     
      164    2.63675134595        -3.19689110868         0.00000000000     
      165    2.63675134595        -2.74019237886         0.00000000000     
      166    2.63675134595        -2.28349364905         0.00000000000     
      167    2.63675134595        -1.82679491924         0.00000000000     
      168    2.63675134595        -1.37009618943         0.00000000000     
      169    2.63675134595       -0.913397459622         0.00000000000     
      170    2.63675134595       -0.456698729811         0.00000000000     
      171    2.63675134595         0.00000000000         0.00000000000     
      172    2.63675134595        0.456698729811         0.00000000000     
      173    2.63675134595        0.913397459622         0.00000000000     
      174    2.63675134595         1.37009618943         0.00000000000     
      175    2.63675134595         1.82679491924         0.00000000000     
      176    2.63675134595         2.28349364905         0.00000000000     
      177    2.63675134595         2.74019237886         0.00000000000     
      178    2.63675134595         3.19689110868         0.00000000000     
      179    2.63675134595         3.65358983849         0.00000000000     
      180    2.63675134595         4.11028856830         0.00000000000     
